146,106,118
131,109,119
132,105,116
124,111,120
129,120,131
128,115,126
123,118,127
123,118,127
127,109,120
140,103,117
142,104,117
132,104,113
138,104,116
144,109,124
143,108,121
140,115,127
145,114,128
136,107,119
135,108,118
124,107,115
116,111,118
119,106,114
117,111,118
121,100,112
127,103,115
123,109,120
126,111,120
124,109,117
126,112,119
131,99,111
131,100,112
125,103,114
122,110,122
118,104,116
123,103,114
118,98,108
123,95,105
124,102,115
128,101,111
128,101,112
135,98,112
138,98,114
135,103,116
134,103,115
141,105,117
141,110,124
131,106,117
131,105,117
134,102,114
137,108,121
145,112,127
136,107,121
128,109,119
123,105,113
133,101,114
129,99,111
131,105,116
131,99,111
129,98,109
133,100,111
131,99,110
128,89,103
119,91,99
106,82,88
106,83,90
120,86,96
111,91,98
111,89,96
116,89,98
113,88,97
105,86,93
109,88,95
121,92,101
125,94,105
97,79,86
95,80,89
79,72,78
79,74,79
93,70,79
84,64,72
84,71,77
90,78,82
71,61,67
99,83,90
98,68,75
101,68,79
174,181,176
156,161,159
212,213,213
144,148,147
144,148,147
159,161,162
164,165,166
160,160,162
168,168,169
175,178,176
187,188,188
192,194,193
191,193,192
188,193,191
172,176,174
174,179,175
175,178,175
180,184,181
181,187,184
185,190,187
227,228,228
224,224,225
165,170,167
180,185,181
173,178,175
170,174,171
170,175,172
183,186,183
175,178,176
180,182,181
183,184,182
192,192,191
198,199,197
206,206,203
207,207,204
212,211,209
217,216,214
236,234,235
206,204,202
206,204,203
197,195,195
193,192,192
196,195,193
201,199,197
192,190,190
191,189,188
203,201,200
210,210,209
204,204,203
204,202,200
190,187,186
179,179,179
186,186,186
193,192,192
228,228,227
199,207,216
178,187,200
183,190,199
165,174,187
169,177,186
161,169,181
173,179,186
169,174,183
170,175,182
184,186,190
192,195,197
202,201,200
206,206,205
203,203,200
203,203,201
197,197,193
199,199,195
194,194,190
193,193,189
192,192,190
190,191,187
192,192,190
193,195,191
189,191,187
191,192,187
192,194,190
